                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.8004,                 1.2749,                  1.027,                0.79337,                0.80066,                0.82218,                   0.39,                 1.6458,                 1.0983,                 1.0153,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7829,                 1.2501,                 1.0185,                 0.7957,                0.80813,                0.82652,                 0.3912,                 1.6393,                 1.0922,                 1.0151,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7803,                 1.2316,                 1.0218,                 0.7959,                0.79259,                0.81738,                0.38852,                 1.6353,                 1.1017,                 1.0097,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7989,                 1.2431,                 1.0257,                0.80319,                 0.7906,                0.82334,                0.38911,                 1.6582,                  1.084,                 1.0175,              0.0078418,              0.0078418,              0.0078418
                    111,                   1.79,                 1.2448,                 1.0219,                0.80378,                0.80071,                0.82631,                0.39198,                 1.6377,                 1.0872,                 1.0159,               0.007822,               0.007822,               0.007822
                    112,                 1.7811,                 1.2542,                 1.0212,                0.80059,                0.79194,                0.81863,                0.38662,                 1.6529,                 1.1014,                 1.0177,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7843,                 1.2518,                 1.0232,                0.80341,                0.79777,                0.82373,                0.38966,                 1.6562,                 1.0872,                 1.0209,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7646,                 1.2017,                 1.0196,                0.80561,                0.80803,                0.82664,                  0.397,                 1.5906,                 1.0916,                0.99927,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7549,                 1.2172,                 1.0126,                0.80106,                0.79644,                0.82277,                0.38875,                 1.6675,                 1.0818,                 1.0255,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.772,                 1.2253,                 1.0147,                0.80152,                0.79917,                0.82312,                0.38985,                 1.6467,                 1.0724,                 1.0223,               0.007723,               0.007723,               0.007723
                    117,                 1.7755,                   1.22,                 1.0187,                0.80343,                0.81946,                0.83308,                 0.3932,                 1.6794,                 1.0683,                  1.029,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7756,                 1.2402,                 1.0108,                0.81308,                0.79561,                0.82743,                0.39506,                 1.5992,                 1.0775,                 1.0049,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7605,                 1.2251,                 1.0176,                0.80252,                0.81066,                0.82977,                0.39724,                 1.6188,                 1.0737,                 1.0117,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7745,                 1.2408,                 1.0151,                0.80253,                0.80125,                0.82628,                0.39367,                 1.6362,                 1.0826,                 1.0118,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.7547,                 1.2265,                 1.0147,                0.80697,                0.80125,                0.82703,                0.39715,                 1.6118,                 1.0822,                  1.009,               0.007624,               0.007624,               0.007624
                    122,                 1.7689,                 1.2366,                  1.021,                0.80529,                 0.7948,                0.82545,                0.39285,                 1.6261,                 1.0876,                  1.015,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7408,                 1.2093,                 1.0115,                0.80302,                0.81143,                0.83249,                0.39807,                  1.604,                 1.0832,                 1.0042,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.7554,                 1.2095,                 1.0151,                0.80522,                0.81602,                0.83197,                 0.3978,                 1.6187,                 1.0756,                 1.0104,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7492,                 1.2217,                 1.0146,                0.81109,                0.81498,                0.83496,                0.39684,                 1.6535,                 1.0747,                 1.0203,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.7697,                 1.2117,                 1.0147,                0.80911,                0.80851,                 0.8308,                0.39409,                  1.655,                 1.0743,                 1.0219,               0.007525,               0.007525,               0.007525
                    127,                 1.7398,                 1.2081,                 1.0134,                 0.8043,                0.81277,                0.83219,                0.40083,                 1.5845,                 1.0832,                 1.0011,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.7447,                 1.2177,                 1.0203,                 0.8077,                0.80974,                0.83144,                0.39914,                 1.6096,                 1.0759,                 1.0113,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.7358,                 1.2095,                 1.0127,                0.80348,                0.79908,                0.82687,                0.39546,                 1.6438,                 1.0571,                 1.0207,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.7484,                 1.2205,                 1.0175,                0.80368,                 0.8044,                0.82968,                0.39972,                 1.6111,                 1.0703,                 1.0072,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.7462,                 1.2052,                 1.0121,                0.80489,                0.82395,                0.83633,                0.40493,                 1.5869,                  1.059,                      1,               0.007426,               0.007426,               0.007426
                    132,                 1.7373,                 1.2016,                 1.0111,                0.80882,                0.80435,                0.82857,                0.40179,                 1.6113,                 1.0574,                 1.0095,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.7474,                 1.2373,                 1.0164,                0.80084,                0.80417,                0.82991,                0.39937,                 1.6291,                 1.0584,                 1.0146,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.7178,                  1.201,                 1.0111,                0.80867,                0.82139,                0.83531,                0.40782,                 1.5893,                 1.0615,                 0.9996,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.7525,                 1.2117,                 1.0136,                0.81219,                0.81848,                0.83763,                0.40143,                  1.635,                 1.0497,                 1.0165,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.7446,                 1.2055,                 1.0167,                0.80869,                0.81172,                0.83278,                0.40572,                 1.5841,                 1.0691,                  0.999,               0.007327,               0.007327,               0.007327
                    137,                 1.7217,                 1.2008,                   1.01,                0.81866,                0.80751,                0.83796,                0.40871,                 1.6026,                 1.0575,                 1.0075,              0.0073072,              0.0073072,              0.0073072
                    138,                  1.744,                 1.2088,                 1.0163,                0.81038,                0.81384,                0.83748,                 0.4075,                  1.578,                 1.0746,                0.99928,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.7287,                 1.1896,                 1.0107,                0.80937,                0.82859,                0.83757,                0.40729,                 1.6168,                  1.045,                 1.0124,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.7384,                 1.2064,                 1.0126,                0.80493,                0.81497,                0.83752,                0.40316,                 1.6362,                 1.0532,                 1.0189,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.7002,                 1.1832,                 1.0061,                0.81491,                0.81577,                0.83832,                0.40891,                 1.5942,                 1.0453,                 1.0051,               0.007228,               0.007228,               0.007228
                    142,                 1.7301,                 1.1936,                 1.0068,                0.80454,                0.82574,                 0.8364,                0.40612,                 1.6026,                 1.0477,                 1.0078,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.7297,                 1.1845,                 1.0049,                0.80695,                0.81974,                0.83625,                0.41069,                 1.5748,                 1.0474,                0.99951,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.7224,                 1.2132,                 1.0143,                0.81408,                0.82366,                0.84357,                0.40821,                 1.5908,                 1.0505,                 1.0033,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.7433,                 1.2048,                 1.0139,                0.80614,                0.81553,                0.83829,                0.41017,                 1.5595,                 1.0584,                0.99345,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.7271,                  1.188,                 1.0131,                0.81436,                0.81366,                0.83914,                0.40803,                 1.6002,                 1.0543,                 1.0065,               0.007129,               0.007129,               0.007129
                    147,                 1.7365,                 1.1846,                 1.0134,                0.80781,                0.81642,                0.83976,                0.40611,                 1.5937,                 1.0495,                 1.0057,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.7344,                 1.1942,                 1.0131,                0.80495,                 0.8288,                0.84022,                0.40809,                 1.6141,                  1.046,                  1.012,              0.0070894,              0.0070894,              0.0070894
                    149,                  1.727,                 1.2036,                 1.0068,                0.81139,                0.81158,                0.83898,                0.41187,                 1.5851,                 1.0474,                 1.0049,              0.0070696,              0.0070696,              0.0070696
